,ds,Region,country,all_day_bing_tiles_visited_relative_change,allday_single_tile_byDistrict,#_of_Districts,Region_popu_ratio,allday_single_tile_byRegion
600,2020-09-17,HKI,HKG,0.27629000000000004,0.8055148442956928,4,0.18233410942956926,0.2013787110739232
601,2020-09-17,KL,HKG,0.5263100000000001,1.2073031897555295,5,0.32625145518044235,0.2414606379511059
602,2020-09-17,NT,HKG,0.86387,1.7985628434225844,8,0.49141443538998836,0.22482035542782305
603,2020-09-18,HKI,HKG,0.22358,0.7871792607683353,4,0.18233410942956926,0.19679481519208383
604,2020-09-18,KL,HKG,0.5581499999999999,1.1769716720023282,5,0.32625145518044235,0.23539433440046564
605,2020-09-18,NT,HKG,0.80667,1.7786565410360886,8,0.49141443538998836,0.22233206762951108
606,2020-09-19,HKI,HKG,0.14812,0.812896362048894,4,0.18233410942956926,0.2032240905122235
607,2020-09-19,KL,HKG,0.51527,1.229889589639115,5,0.32625145518044235,0.24597791792782303
608,2020-09-19,NT,HKG,0.80304,1.7843999781722935,8,0.49141443538998836,0.22304999727153668
609,2020-09-20,HKI,HKG,0.14895,0.6739352648428406,4,0.18233410942956926,0.16848381621071015
610,2020-09-20,KL,HKG,0.41397,1.138819016298021,5,0.32625145518044235,0.2277638032596042
611,2020-09-20,NT,HKG,0.62841,1.6956349432479627,8,0.49141443538998836,0.21195436790599534
612,2020-09-21,HKI,HKG,0.17049999999999998,0.7529786597788126,4,0.18233410942956926,0.18824466494470316
613,2020-09-21,KL,HKG,0.55567,1.164405451105937,5,0.32625145518044235,0.2328810902211874
614,2020-09-21,NT,HKG,0.94218,1.6615000713038417,8,0.49141443538998836,0.2076875089129802
615,2020-09-22,HKI,HKG,0.33294,0.7831436903376019,4,0.18233410942956926,0.19578592258440047
616,2020-09-22,KL,HKG,0.6643,1.160356769499418,5,0.32625145518044235,0.2320713538998836
617,2020-09-22,NT,HKG,1.1013,1.730741526484284,8,0.49141443538998836,0.2163426908105355
618,2020-09-23,HKI,HKG,0.54383,0.7327456169965076,4,0.18233410942956926,0.1831864042491269
619,2020-09-23,KL,HKG,0.80672,1.0820679845750873,5,0.32625145518044235,0.21641359691501746
620,2020-09-23,NT,HKG,1.36826,1.6087348864959257,8,0.49141443538998836,0.2010918608119907
621,2020-09-24,HKI,HKG,0.5558,0.7340437470896392,4,0.18233410942956926,0.1835109367724098
622,2020-09-24,KL,HKG,0.82065,1.090019318975553,5,0.32625145518044235,0.21800386379511058
623,2020-09-24,NT,HKG,1.37345,1.6003218655413272,8,0.49141443538998836,0.2000402331926659
624,2020-09-25,HKI,HKG,0.60274,0.6980560681024448,4,0.18233410942956926,0.1745140170256112
625,2020-09-25,KL,HKG,0.91913,1.0452719397555297,5,0.32625145518044235,0.20905438795110592
626,2020-09-25,NT,HKG,1.53207,1.544344269499418,8,0.49141443538998836,0.19304303368742726
627,2020-09-26,HKI,HKG,0.46677,0.7390048181024448,4,0.18233410942956926,0.1847512045256112
628,2020-09-26,KL,HKG,0.93371,1.1056924679860303,5,0.32625145518044235,0.22113849359720605
629,2020-09-26,NT,HKG,1.47882,1.6138763969732248,8,0.49141443538998836,0.2017345496216531
630,2020-09-27,HKI,HKG,0.30747,0.6577232217694995,4,0.18233410942956926,0.16443080544237487
631,2020-09-27,KL,HKG,0.63442,1.1158344819557626,5,0.32625145518044235,0.22316689639115253
632,2020-09-27,NT,HKG,1.0411299999999999,1.6023933076251455,8,0.49141443538998836,0.2002991634531432
633,2020-09-28,HKI,HKG,0.46188,0.6740396347497091,4,0.18233410942956926,0.16850990868742727
634,2020-09-28,KL,HKG,0.87002,1.022047940919674,5,0.32625145518044235,0.20440958818393481
635,2020-09-28,NT,HKG,1.5016100000000001,1.4685282770663561,8,0.49141443538998836,0.18356603463329452
636,2020-09-29,HKI,HKG,0.62669,0.7243624796274739,4,0.18233410942956926,0.18109061990686848
637,2020-09-29,KL,HKG,1.06468,1.015918713620489,5,0.32625145518044235,0.2031837427240978
638,2020-09-29,NT,HKG,1.86146,1.436065401629802,8,0.49141443538998836,0.17950817520372525
639,2020-09-30,HKI,HKG,0.94587,0.628539204016298,4,0.18233410942956926,0.1571348010040745
640,2020-09-30,KL,HKG,1.23375,0.954656868451688,5,0.32625145518044235,0.19093137369033758
641,2020-09-30,NT,HKG,2.09366,1.39204200669383,8,0.49141443538998836,0.17400525083672874
642,2020-10-01,HKI,HKG,0.82885,0.658901075378347,4,0.18233410942956926,0.16472526884458674
643,2020-10-01,KL,HKG,0.51797,1.0746318204307335,5,0.32625145518044235,0.21492636408614668
644,2020-10-01,NT,HKG,0.40625,1.562050269208382,8,0.49141443538998836,0.19525628365104775
645,2020-10-02,HKI,HKG,0.97397,0.627349154540163,4,0.18233410942956926,0.15683728863504076
646,2020-10-02,KL,HKG,0.65835,1.0303258425494761,5,0.32625145518044235,0.20606516850989523
647,2020-10-02,NT,HKG,0.64667,1.5141168247962749,8,0.49141443538998836,0.18926460309953436
648,2020-10-03,HKI,HKG,0.52029,0.6981836423166473,4,0.18233410942956926,0.17454591057916183
649,2020-10-03,KL,HKG,0.85513,1.0881404380093131,5,0.32625145518044235,0.21762808760186264
650,2020-10-03,NT,HKG,1.31799,1.5722552415599536,8,0.49141443538998836,0.1965319051949942
651,2020-10-04,HKI,HKG,0.42381,0.6367015541327126,4,0.18233410942956926,0.15917538853317814
652,2020-10-04,KL,HKG,0.6132500000000001,1.1152048239231664,5,0.32625145518044235,0.22304096478463328
653,2020-10-04,NT,HKG,0.9893799999999999,1.644426970314319,8,0.49141443538998836,0.20555337128928988
654,2020-10-05,HKI,HKG,0.48353999999999997,0.638741529394645,4,0.18233410942956926,0.15968538234866125
655,2020-10-05,KL,HKG,0.81158,0.9845333294528522,5,0.32625145518044235,0.19690666589057043
656,2020-10-05,NT,HKG,1.43245,1.4001028565192084,8,0.49141443538998836,0.17501285706490105
657,2020-10-06,HKI,HKG,0.6248400000000001,0.6739269775902211,4,0.18233410942956926,0.16848174439755528
658,2020-10-06,KL,HKG,0.92604,0.9848312252619325,5,0.32625145518044235,0.1969662450523865
659,2020-10-06,NT,HKG,1.55259,1.4174597278812573,8,0.49141443538998836,0.17718246598515716
660,2020-10-07,HKI,HKG,0.68198,0.652599102153667,4,0.18233410942956926,0.16314977553841675
661,2020-10-07,KL,HKG,0.9311,0.967003538998836,5,0.32625145518044235,0.1934007077997672
662,2020-10-07,NT,HKG,1.55614,1.3944070649010478,8,0.49141443538998836,0.17430088311263098
663,2020-10-08,HKI,HKG,0.71628,0.6611527095459838,4,0.18233410942956926,0.16528817738649595
664,2020-10-08,KL,HKG,1.03448,0.9677039973806751,5,0.32625145518044235,0.19354079947613503
665,2020-10-08,NT,HKG,1.64761,1.4042099941792783,8,0.49141443538998836,0.17552624927240978
666,2020-10-09,HKI,HKG,0.69281,0.6361273588474972,4,0.18233410942956926,0.1590318397118743
667,2020-10-09,KL,HKG,1.07557,0.9375282552386495,5,0.32625145518044235,0.1875056510477299
668,2020-10-09,NT,HKG,1.73102,1.3485405355064028,8,0.49141443538998836,0.16856756693830036
669,2020-10-10,HKI,HKG,0.55699,0.710700683934808,4,0.18233410942956926,0.177675170983702
670,2020-10-10,KL,HKG,0.96758,1.0840854481955762,5,0.32625145518044235,0.21681708963911522
671,2020-10-10,NT,HKG,1.55471,1.5827869295692667,8,0.49141443538998836,0.19784836619615834
672,2020-10-11,HKI,HKG,0.52262,0.6272977488358558,4,0.18233410942956926,0.15682443720896394
673,2020-10-11,KL,HKG,0.7427,1.086633295983702,5,0.32625145518044235,0.21732665919674038
674,2020-10-11,NT,HKG,1.25888,1.5830881402793948,8,0.49141443538998836,0.19788601753492435
675,2020-10-12,HKI,HKG,0.54187,0.594344193830035,4,0.18233410942956926,0.14858604845750875
676,2020-10-12,KL,HKG,0.90965,0.9121570663562282,5,0.32625145518044235,0.18243141327124562
677,2020-10-12,NT,HKG,1.53854,1.3169944775902211,8,0.49141443538998836,0.16462430969877764
678,2020-10-13,HKI,HKG,-1.84458,1.512923361466822,4,0.18233410942956926,0.3782308403667055
679,2020-10-13,KL,HKG,-2.18254,2.3744940483119907,5,0.32625145518044235,0.47489880966239817
680,2020-10-13,NT,HKG,-3.8685899999999998,3.5154657465075667,8,0.49141443538998836,0.43943321831344584
681,2020-10-14,HKI,HKG,0.40825,0.6722361059371362,4,0.18233410942956926,0.16805902648428406
682,2020-10-14,KL,HKG,0.64718,0.9868639275320139,5,0.32625145518044235,0.19737278550640278
683,2020-10-14,NT,HKG,1.24234,1.4316234094877767,8,0.49141443538998836,0.17895292618597208
684,2020-10-15,HKI,HKG,0.81625,0.6412011859720606,4,0.18233410942956926,0.16030029649301514
685,2020-10-15,KL,HKG,1.15012,0.9552971143771827,5,0.32625145518044235,0.19105942287543654
686,2020-10-15,NT,HKG,1.84157,1.3953476557043074,8,0.49141443538998836,0.17441845696303843
687,2020-10-16,HKI,HKG,0.8013,0.6353066487194412,4,0.18233410942956926,0.1588266621798603
688,2020-10-16,KL,HKG,1.1425400000000001,0.9194185302677532,5,0.32625145518044235,0.18388370605355064
689,2020-10-16,NT,HKG,1.91034,1.348396164144354,8,0.49141443538998836,0.16854952051804425
690,2020-10-17,HKI,HKG,0.62161,0.700987009604191,4,0.18233410942956926,0.17524675240104776
691,2020-10-17,KL,HKG,1.07519,1.0650869586728753,5,0.32625145518044235,0.21301739173457507
692,2020-10-17,NT,HKG,1.67143,1.555030545692666,8,0.49141443538998836,0.19437881821158326
693,2020-10-18,HKI,HKG,0.57308,0.6203748501164146,4,0.18233410942956926,0.15509371252910364
694,2020-10-18,KL,HKG,0.86522,1.0548908178114087,5,0.32625145518044235,0.21097816356228175
695,2020-10-18,NT,HKG,1.42254,1.5511647278812573,8,0.49141443538998836,0.19389559098515716
696,2020-10-19,HKI,HKG,0.5804199999999999,0.6031250945867288,4,0.18233410942956926,0.1507812736466822
697,2020-10-19,KL,HKG,0.9667399999999999,0.9076181009895227,5,0.32625145518044235,0.18152362019790452
698,2020-10-19,NT,HKG,1.56771,1.322298022409779,8,0.49141443538998836,0.16528725280122236
699,2020-10-20,HKI,HKG,0.7055,0.6527735055296857,4,0.18233410942956926,0.16319337638242143
700,2020-10-20,KL,HKG,1.0873,0.9470727706635623,5,0.32625145518044235,0.18941455413271246
701,2020-10-20,NT,HKG,1.7925200000000001,1.370812588766007,8,0.49141443538998836,0.17135157359575087
702,2020-10-21,HKI,HKG,0.74225,0.647229976717113,4,0.18233410942956926,0.16180749417927826
703,2020-10-21,KL,HKG,1.05992,0.9423569528521536,5,0.32625145518044235,0.18847139057043072
704,2020-10-21,NT,HKG,1.73058,1.371018186845169,8,0.49141443538998836,0.17137727335564612
705,2020-10-22,HKI,HKG,0.81755,0.6485117549476136,4,0.18233410942956926,0.1621279387369034
706,2020-10-22,KL,HKG,1.10487,0.9565825043655414,5,0.32625145518044235,0.19131650087310828
707,2020-10-22,NT,HKG,1.72108,1.3915090745052388,8,0.49141443538998836,0.17393863431315484
708,2020-10-23,HKI,HKG,0.69784,0.6501392971478464,4,0.18233410942956926,0.1625348242869616
709,2020-10-23,KL,HKG,1.03097,0.9623272031431898,5,0.32625145518044235,0.19246544062863796
710,2020-10-23,NT,HKG,1.67524,1.4280566749126893,8,0.49141443538998836,0.17850708436408616
711,2020-10-24,HKI,HKG,0.6260399999999999,0.713021164144354,4,0.18233410942956926,0.1782552910360885
712,2020-10-24,KL,HKG,1.02226,1.0660394484866123,5,0.32625145518044235,0.21320788969732246
713,2020-10-24,NT,HKG,1.5236,1.5765412107101282,8,0.49141443538998836,0.19706765133876603
714,2020-10-25,HKI,HKG,0.9653700000000001,0.5644083862048894,4,0.18233410942956926,0.14110209655122236
715,2020-10-25,KL,HKG,1.3318400000000001,0.9753358396391152,5,0.32625145518044235,0.19506716792782303
716,2020-10-25,NT,HKG,2.12668,1.4420019193830036,8,0.49141443538998836,0.18025023992287545
717,2020-10-26,HKI,HKG,0.92734,0.6429677561117579,4,0.18233410942956926,0.16074193902793948
718,2020-10-26,KL,HKG,0.6482600000000001,1.0814623966821886,5,0.32625145518044235,0.21629247933643772
719,2020-10-26,NT,HKG,0.5756899999999999,1.607809880675204,8,0.49141443538998836,0.2009762350844005
720,2020-10-27,HKI,HKG,0.79586,0.6063883672875438,4,0.18233410942956926,0.15159709182188594
721,2020-10-27,KL,HKG,1.12322,0.9095833672875436,5,0.32625145518044235,0.18191667345750873
722,2020-10-27,NT,HKG,1.89338,1.3100842447613505,8,0.49141443538998836,0.16376053059516882
723,2020-10-28,HKI,HKG,0.6667799999999999,0.6766253565192084,4,0.18233410942956926,0.1691563391298021
724,2020-10-28,KL,HKG,1.00733,0.9682159269499417,5,0.32625145518044235,0.19364318538998834
725,2020-10-28,NT,HKG,1.76326,1.418626746216531,8,0.49141443538998836,0.17732834327706637
726,2020-10-29,HKI,HKG,0.72981,0.6546306417345752,4,0.18233410942956926,0.1636576604336438
727,2020-10-29,KL,HKG,1.09584,0.961205579161816,5,0.32625145518044235,0.1922411158323632
728,2020-10-29,NT,HKG,1.74062,1.4037857115832364,8,0.49141443538998836,0.17547321394790455
729,2020-10-30,HKI,HKG,0.7745299999999999,0.6359520154249128,4,0.18233410942956926,0.1589880038562282
730,2020-10-30,KL,HKG,1.14092,0.9350000247380674,5,0.32625145518044235,0.18700000494761349
731,2020-10-30,NT,HKG,1.8844699999999999,1.3496308905704308,8,0.49141443538998836,0.16870386132130386
732,2020-10-31,HKI,HKG,0.73353,0.6699431591967404,4,0.18233410942956926,0.1674857897991851
733,2020-10-31,KL,HKG,1.19199,1.0211259284051222,5,0.32625145518044235,0.20422518568102443
734,2020-10-31,NT,HKG,1.73339,1.503549983993015,8,0.49141443538998836,0.1879437479991269
735,2020-11-01,HKI,HKG,0.81871,0.5701946696740396,4,0.18233410942956926,0.1425486674185099
736,2020-11-01,KL,HKG,1.04484,1.0030426484284052,5,0.32625145518044235,0.20060852968568105
737,2020-11-01,NT,HKG,1.63635,1.4803785535506404,8,0.49141443538998836,0.18504731919383005
738,2020-11-02,HKI,HKG,0.61629,0.5872872642607684,4,0.18233410942956926,0.1468218160651921
739,2020-11-02,KL,HKG,1.02988,0.8907755340512223,5,0.32625145518044235,0.17815510681024446
740,2020-11-02,NT,HKG,1.68082,1.2814431781140863,8,0.49141443538998836,0.16018039726426078
741,2020-11-03,HKI,HKG,0.7619100000000001,0.6498704685681025,4,0.18233410942956926,0.16246761714202562
742,2020-11-03,KL,HKG,1.09792,0.9426292200232829,5,0.32625145518044235,0.18852584400465658
743,2020-11-03,NT,HKG,1.76966,1.3723253463329452,8,0.49141443538998836,0.17154066829161815
744,2020-11-04,HKI,HKG,0.7678400000000001,0.6394372875436555,4,0.18233410942956926,0.15985932188591387
745,2020-11-04,KL,HKG,1.0864800000000001,0.9300394979627473,5,0.32625145518044235,0.18600789959254946
746,2020-11-04,NT,HKG,1.74614,1.361351242724098,8,0.49141443538998836,0.17016890534051224
747,2020-11-05,HKI,HKG,0.85571,0.6401276033178115,4,0.18233410942956926,0.16003190082945287
748,2020-11-05,KL,HKG,1.20093,0.9183235739231664,5,0.32625145518044235,0.18366471478463328
749,2020-11-05,NT,HKG,1.8183,1.3703239377182772,8,0.49141443538998836,0.17129049221478465
750,2020-11-06,HKI,HKG,0.8275600000000001,0.6174228070430734,4,0.18233410942956926,0.15435570176076835
751,2020-11-06,KL,HKG,1.25241,0.8837142753201397,5,0.32625145518044235,0.17674285506402793
752,2020-11-06,NT,HKG,1.90924,1.3126558410942957,8,0.49141443538998836,0.16408198013678696
753,2020-11-07,HKI,HKG,0.72277,0.6858960215366705,4,0.18233410942956926,0.17147400538416763
754,2020-11-07,KL,HKG,1.16186,1.028942489813737,5,0.32625145518044235,0.2057884979627474
755,2020-11-07,NT,HKG,1.73575,1.507898614668219,8,0.49141443538998836,0.18848732683352737
756,2020-11-08,HKI,HKG,0.70311,0.5841828346915019,4,0.18233410942956926,0.14604570867287547
757,2020-11-08,KL,HKG,1.05155,0.9859379816647263,5,0.32625145518044235,0.19718759633294528
758,2020-11-08,NT,HKG,1.69203,1.4706960491850989,8,0.49141443538998836,0.18383700614813736
759,2020-11-09,HKI,HKG,0.63371,0.5954847176949942,4,0.18233410942956926,0.14887117942374856
760,2020-11-09,KL,HKG,1.06396,0.8821452139115251,5,0.32625145518044235,0.17642904278230503
761,2020-11-09,NT,HKG,1.66978,1.28211545983702,8,0.49141443538998836,0.1602644324796275
762,2020-11-10,HKI,HKG,0.74794,0.6566764551804424,4,0.18233410942956926,0.1641691137951106
763,2020-11-10,KL,HKG,1.09191,0.945821717112922,5,0.32625145518044235,0.1891643434225844
764,2020-11-10,NT,HKG,1.71427,1.3861877182770663,8,0.49141443538998836,0.1732734647846333
765,2020-11-11,HKI,HKG,0.76823,0.6504258629220023,4,0.18233410942956926,0.16260646573050058
766,2020-11-11,KL,HKG,1.09772,0.9342159516880093,5,0.32625145518044235,0.18684319033760186
767,2020-11-11,NT,HKG,1.75475,1.3702974432479629,8,0.49141443538998836,0.17128718040599536
768,2020-11-12,HKI,HKG,0.90584,0.65058072322468,4,0.18233410942956926,0.16264518080617
769,2020-11-12,KL,HKG,1.15194,0.9495761394062863,5,0.32625145518044235,0.18991522788125725
770,2020-11-12,NT,HKG,1.83115,1.3889435142607685,8,0.49141443538998836,0.17361793928259606
771,2020-11-13,HKI,HKG,0.78509,0.628145052386496,4,0.18233410942956926,0.157036263096624
772,2020-11-13,KL,HKG,1.15234,0.9277834356810245,5,0.32625145518044235,0.1855566871362049
773,2020-11-13,NT,HKG,1.84991,1.3513436554132712,8,0.49141443538998836,0.1689179569266589
774,2020-11-14,HKI,HKG,0.65037,0.6948288635040746,4,0.18233410942956926,0.17370721587601864
775,2020-11-14,KL,HKG,1.0747,1.0493357363213038,5,0.32625145518044235,0.20986714726426076
776,2020-11-14,NT,HKG,1.64727,1.5530099650756695,8,0.49141443538998836,0.19412624563445868
777,2020-11-15,HKI,HKG,0.7522099999999999,0.5805752575669384,4,0.18233410942956926,0.1451438143917346
778,2020-11-15,KL,HKG,1.11774,1.0067735695576252,5,0.32625145518044235,0.20135471391152504
779,2020-11-15,NT,HKG,1.7490700000000001,1.4734923413853318,8,0.49141443538998836,0.18418654267316648
780,2020-11-16,HKI,HKG,0.56455,0.6016656722933644,4,0.18233410942956926,0.1504164180733411
781,2020-11-16,KL,HKG,0.99958,0.9162527750291036,5,0.32625145518044235,0.18325055500582071
782,2020-11-16,NT,HKG,1.59033,1.3455654365541327,8,0.49141443538998836,0.1681956795692666
783,2020-11-17,HKI,HKG,0.72199,0.6746820328870781,4,0.18233410942956926,0.16867050822176952
784,2020-11-17,KL,HKG,1.08792,0.9869073428405122,5,0.32625145518044235,0.19738146856810243
785,2020-11-17,NT,HKG,1.69767,1.4440566385331781,8,0.49141443538998836,0.18050707981664726
786,2020-11-18,HKI,HKG,0.72983,0.6604544033760187,4,0.18233410942956926,0.16511360084400467
787,2020-11-18,KL,HKG,1.06899,0.9676588009313154,5,0.32625145518044235,0.19353176018626309
788,2020-11-18,NT,HKG,1.65263,1.4350439420838184,8,0.49141443538998836,0.1793804927604773
789,2020-11-19,HKI,HKG,0.77198,0.6752727037252619,4,0.18233410942956926,0.16881817593131548
790,2020-11-19,KL,HKG,1.10536,0.9909814057043074,5,0.32625145518044235,0.19819628114086146
791,2020-11-19,NT,HKG,1.69295,1.4526163809662398,8,0.49141443538998836,0.18157704762077997
792,2020-11-20,HKI,HKG,0.7765599999999999,0.6506869979627474,4,0.18233410942956926,0.16267174949068686
793,2020-11-20,KL,HKG,1.17174,0.972246970314319,5,0.32625145518044235,0.1944493940628638
794,2020-11-20,NT,HKG,1.76804,1.4177559909778812,8,0.49141443538998836,0.17721949887223515
795,2020-11-21,HKI,HKG,0.54884,0.7262680529685681,4,0.18233410942956926,0.18156701324214203
796,2020-11-21,KL,HKG,0.9952300000000001,1.09599897991851,5,0.32625145518044235,0.21919979598370198
797,2020-11-21,NT,HKG,1.50863,1.622304334982538,8,0.49141443538998836,0.20278804187281724
798,2020-11-22,HKI,HKG,0.5061100000000001,0.6292086408614669,4,0.18233410942956926,0.15730216021536672
799,2020-11-22,KL,HKG,0.82643,1.0801652313736902,5,0.32625145518044235,0.21603304627473804
800,2020-11-22,NT,HKG,1.24371,1.628683243597206,8,0.49141443538998836,0.20358540544965076
801,2020-11-23,HKI,HKG,0.41092,0.6684748311990688,4,0.18233410942956926,0.1671187077997672
802,2020-11-23,KL,HKG,0.76069,1.0321467869615832,5,0.32625145518044235,0.20642935739231666
803,2020-11-23,NT,HKG,1.3048199999999999,1.4903554656577416,8,0.49141443538998836,0.1862944332072177
804,2020-11-24,HKI,HKG,0.48799000000000003,0.7335266472642608,4,0.18233410942956926,0.1833816618160652
805,2020-11-24,KL,HKG,0.82769,1.0732496303841677,5,0.32625145518044235,0.21464992607683353
806,2020-11-24,NT,HKG,1.31836,1.5901262194412107,8,0.49141443538998836,0.19876577743015134
807,2020-11-25,HKI,HKG,0.5254099999999999,0.7249154496507568,4,0.18233410942956926,0.1812288624126892
808,2020-11-25,KL,HKG,0.8204400000000001,1.0540755253201397,5,0.32625145518044235,0.21081510506402795
809,2020-11-25,NT,HKG,1.3048899999999999,1.5721927284633295,8,0.49141443538998836,0.19652409105791618
810,2020-11-26,HKI,HKG,0.5978600000000001,0.7278428536088475,4,0.18233410942956926,0.18196071340221187
811,2020-11-26,KL,HKG,0.91702,1.0622085608265424,5,0.32625145518044235,0.21244171216530847
812,2020-11-26,NT,HKG,1.34941,1.587758687427241,8,0.49141443538998836,0.19846983592840511
813,2020-11-27,HKI,HKG,0.58363,0.6893697904540164,4,0.18233410942956926,0.1723424476135041
814,2020-11-27,KL,HKG,0.9317,1.0192467011059372,5,0.32625145518044235,0.20384934022118745
815,2020-11-27,NT,HKG,1.4876,1.489007315192084,8,0.49141443538998836,0.1861259143990105
816,2020-11-28,HKI,HKG,0.44784999999999997,0.7572294266589057,4,0.18233410942956926,0.18930735666472642
817,2020-11-28,KL,HKG,0.90878,1.1257059109429568,5,0.32625145518044235,0.22514118218859136
818,2020-11-28,NT,HKG,1.41788,1.6436526688009314,8,0.49141443538998836,0.20545658360011643
819,2020-11-29,HKI,HKG,0.38509,0.6756924592549477,4,0.18233410942956926,0.16892311481373692
820,2020-11-29,KL,HKG,0.67405,1.1513301949941792,5,0.32625145518044235,0.23026603899883585
821,2020-11-29,NT,HKG,1.0627499999999999,1.6825973137369035,8,0.49141443538998836,0.21032466421711293
822,2020-11-30,HKI,HKG,0.27716,0.6994767258440047,4,0.18233410942956926,0.17486918146100117
823,2020-11-30,KL,HKG,0.7388,1.0311321303841676,5,0.32625145518044235,0.20622642607683353
824,2020-11-30,NT,HKG,1.1240299999999999,1.5219760841094296,8,0.49141443538998836,0.1902470105136787
825,2020-12-01,HKI,HKG,0.45804,0.75118740104773,4,0.18233410942956926,0.1877968502619325
826,2020-12-01,KL,HKG,0.82266,1.0967895096041909,5,0.32625145518044235,0.21935790192083818
827,2020-12-01,NT,HKG,1.25716,1.6082814871944122,8,0.49141443538998836,0.20103518589930153
828,2020-12-02,HKI,HKG,0.23661,0.80988299330617,4,0.18233410942956926,0.2024707483265425
829,2020-12-02,KL,HKG,0.52656,1.225869851571595,5,0.32625145518044235,0.24517397031431898
830,2020-12-02,NT,HKG,0.7347699999999999,1.798644726426077,8,0.49141443538998836,0.22483059080325962
831,2020-12-03,HKI,HKG,0.19017,0.8452671623981374,4,0.18233410942956926,0.21131679059953434
832,2020-12-03,KL,HKG,0.42629,1.270823249417928,5,0.32625145518044235,0.25416464988358556
833,2020-12-03,NT,HKG,0.65018,1.8619530777066358,8,0.49141443538998836,0.23274413471332947
834,2020-12-04,HKI,HKG,0.16143,0.8107357887077997,4,0.18233410942956926,0.20268394717694993
835,2020-12-04,KL,HKG,0.48972,1.2233214100698486,5,0.32625145518044235,0.24466428201396972
836,2020-12-04,NT,HKG,0.72305,1.8112566880093133,8,0.49141443538998836,0.22640708600116416
837,2020-12-05,HKI,HKG,0.08998,0.834765506402794,4,0.18233410942956926,0.2086913766006985
838,2020-12-05,KL,HKG,0.49916,1.2869360928405122,5,0.32625145518044235,0.2573872185681024
839,2020-12-05,NT,HKG,0.70744,1.8634720940046567,8,0.49141443538998836,0.2329340117505821
840,2020-12-06,HKI,HKG,0.08571,0.7608383891152504,4,0.18233410942956926,0.1902095972788126
841,2020-12-06,KL,HKG,0.23038,1.3109103477881257,5,0.32625145518044235,0.26218206955762513
842,2020-12-06,NT,HKG,0.36443,1.926007009604191,8,0.49141443538998836,0.24075087620052388
843,2020-12-07,HKI,HKG,0.050460000000000005,0.7891534327706637,4,0.18233410942956926,0.19728835819266594
844,2020-12-07,KL,HKG,0.38816,1.2027120023282887,5,0.32625145518044235,0.24054240046565772
845,2020-12-07,NT,HKG,0.57611,1.7538387674621654,8,0.49141443538998836,0.21922984593277067
846,2020-12-08,HKI,HKG,0.16369999999999998,0.8556484182188592,4,0.18233410942956926,0.2139121045547148
847,2020-12-08,KL,HKG,0.44054,1.2937550916763678,5,0.32625145518044235,0.2587510183352736
848,2020-12-08,NT,HKG,0.65519,1.890696683643772,8,0.49141443538998836,0.2363370854554715
849,2020-12-09,HKI,HKG,0.13723,0.8302473457508732,4,0.18233410942956926,0.2075618364377183
850,2020-12-09,KL,HKG,0.37799,1.275556359138533,5,0.32625145518044235,0.2551112718277066
851,2020-12-09,NT,HKG,0.59617,1.8713620532596043,8,0.49141443538998836,0.23392025665745053
852,2020-12-10,HKI,HKG,0.14715,0.8662563489522701,4,0.18233410942956926,0.21656408723806753
853,2020-12-10,KL,HKG,0.36812,1.337143658323632,5,0.32625145518044235,0.2674287316647264
854,2020-12-10,NT,HKG,0.51956,1.9659706402793948,8,0.49141443538998836,0.24574633003492435
855,2020-12-11,HKI,HKG,0.03703,0.8535464988358556,4,0.18233410942956926,0.2133866247089639
856,2020-12-11,KL,HKG,0.29784,1.3326744790454017,5,0.32625145518044235,0.26653489580908035
857,2020-12-11,NT,HKG,0.44881,1.916668463329453,8,0.49141443538998836,0.23958355791618163
858,2020-12-12,HKI,HKG,-0.05815,0.8911775771245636,4,0.18233410942956926,0.2227943942811409
859,2020-12-12,KL,HKG,0.32619000000000004,1.387764819557625,5,0.32625145518044235,0.277552963911525
860,2020-12-12,NT,HKG,0.49455000000000005,1.992481487194412,8,0.49141443538998836,0.2490601858993015
861,2020-12-13,HKI,HKG,-0.00556,0.7996976877182771,4,0.18233410942956926,0.19992442192956927
862,2020-12-13,KL,HKG,0.04901,1.4271135360884748,5,0.32625145518044235,0.28542270721769497
863,2020-12-13,NT,HKG,0.12157,2.0344655747962745,8,0.49141443538998836,0.2543081968495343
864,2020-12-14,HKI,HKG,-0.024620000000000003,0.8235900596623982,4,0.18233410942956926,0.20589751491559954
865,2020-12-14,KL,HKG,0.21421,1.2934644688591386,5,0.32625145518044235,0.2586928937718277
866,2020-12-14,NT,HKG,0.40693,1.8576176324214204,8,0.49141443538998836,0.23220220405267755
867,2020-12-15,HKI,HKG,0.04447999999999999,0.8905222409778814,4,0.18233410942956926,0.22263056024447034
868,2020-12-15,KL,HKG,0.22231,1.4003178055878929,5,0.32625145518044235,0.2800635611175786
869,2020-12-15,NT,HKG,0.38599,2.040644105064028,8,0.49141443538998836,0.2550805131330035
870,2020-12-16,HKI,HKG,0.05527,0.8861288838766008,4,0.18233410942956926,0.2215322209691502
871,2020-12-16,KL,HKG,0.23058,1.3790159793364376,5,0.32625145518044235,0.2758031958672875
872,2020-12-16,NT,HKG,0.41913,1.995154608556461,8,0.49141443538998836,0.24939432606955764
873,2020-12-17,HKI,HKG,0.15137,0.8806486597788127,4,0.18233410942956926,0.22016216494470317
